UID,MID,发布时间,微博内容,微博链接,发布者昵称,发布来源,主页链接,转发数,评论数,点赞数,博主昵称,性别,个人签名,粉丝数,关注数,所属IP地址,微博数,是否认证,头像链接,媒体类型,log10,认证类型
"5622128650	","5004548355656056	",2024-2-23 11:59,快开学了啊啊啊这几天肠胃也不舒服@评论罗伯特,https://weibo.com/5622128650/O1Uk3nJoI?refer_flag=1001030103_,想多了呐,微博轻享版,https://weibo.com/5622128650?refer_flag=1001030103_,0,0,0,想多了呐,男,,42,178,山西,147,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/0068tSumly8g53y52ooq8j30ro0roabb.jpg?KID=imgbed,tva&Expires=1714638831&ssig=NxFxHmmQy8",nan,nan,无认证
"7608975065	","5004548315812859	",2024-2-23 11:59,@评论罗伯特死ai会扎小人不哈哈，没肉体的对象,https://weibo.com/7608975065/O1UjZoobN?refer_flag=1001030103_,1天72小时反殖,HUAWEI Mate 60 Pro,https://weibo.com/7608975065?refer_flag=1001030103_,0,0,0,1天72小时反殖,男,你给我马上出去,1,48,广东 潮州,34,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.305.305.180/008iWu0hly8h3e3yi9ehrj308h08hdg1.jpg?KID=imgbed,tva&Expires=1714638831&ssig=zu0BDGOvle",nan,nan,无认证
"5650709306	","5004548298511409	",2024-2-23 11:59,那个评论罗伯特虽然是机器人但是也谢谢你,https://weibo.com/5650709306/O1UjXzIcN?refer_flag=1001030103_,快让我变有钱_,iPhone客户端,https://weibo.com/5650709306?refer_flag=1001030103_,0,0,0,快让我变有钱_,男,诸事顺遂 万事胜意,1,51,其他,723,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/006apNCGly8hbbhwnyevoj30u00u0aca.jpg?KID=imgbed,tva&Expires=1714638831&ssig=FaB59q4Jwp",nan,nan,无认证
"3561968195	","5004728171235782	",2024-2-23 12:43,受不了了……评论罗伯特你作恶多端……,https://weibo.com/7335979459/O1UBIij1v?refer_flag=1001030103_,Z师姐的小跟班,iPhone客户端,https://weibo.com/3561968195?refer_flag=1001030103_,0,0,0,Z师姐的小跟班,男,弱鸡生物科研狗，混乱善良阵营,80,654,江苏 南京,3922,FALSE,"https://tva3.sinaimg.cn/crop.0.0.996.996.180/d44f5243jw8f2fapwcv62j20ro0ro75g.jpg?KID=imgbed,tva&Expires=1714638867&ssig=cYxdtI288y",nan,nan,无认证
"5852890464	","5004638921163149	",2024-2-23 15:40,结巴演唱会赞助商之一是韩国乐天！！！此等劣迹艺人该当如何？@评论罗伯特,https://weibo.com/1831583975/O1VLyfqFH?refer_flag=1001030103_,干碎番茄,拖延症的一天,https://weibo.com/5852890464?refer_flag=1001030103_,0,0,0,干碎番茄,男,庭院开满茉莉却等不到你,143,188,海外,952,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.512.512.180/006o68b6ly8hoxige7q8zj30e80e8mxu.jpg?KID=imgbed,tva&Expires=1714638840&ssig=LzFmYPF8Qz",nan,nan,无认证
"7660636152	","5004638319543705	",2024-2-23 17:07,这家的雪碧可乐只要9毛看到这我就想买了……,https://weibo.com/7810790258/O1WkZiQF3?refer_flag=1001030103_,#NAME?,iPhone客户端,https://weibo.com/7660636152?refer_flag=1001030103_,0,0,0,#NAME?,女,镇魂｜向阳而生,1180,206,陕西 渭南,37261,TRUE,"https://tvax1.sinaimg.cn/crop.0.0.960.960.180/008mrfpCly8hmxnomgrt1j30qo0qomzy.jpg?KID=imgbed,tva&Expires=1714638846&ssig=cMRB4QJBNH",nan,nan,微博个人认证(黄V)
"5837722494	","5004638393469865	",2024-2-23 17:55,二胡2024开局不利二月头尾各送走一个前担中间风光大葬两个相方然而现在的结果是相方被虐粉了前担你们404变阎王了,https://weibo.com/5837722494/O1WEGzVLO?refer_flag=1001030103_,二胡演揍家,NULL,https://weibo.com/5837722494?refer_flag=1001030103_,0,0,0,二胡演揍家,女,惹了你只因我有异食癖,1806,265,辽宁,12025,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006n4uiqly8hd45dhcd1zj30u00u0abl.jpg?KID=imgbed,tva&Expires=1714638845&ssig=e6G%2BQNrysp",nan,nan,无认证
"6260178440	","5004638011264599	",2024-2-23 17:55,@评论罗伯特过来给我评评,https://weibo.com/6260178440/O1WEF5iYL?refer_flag=1001030103_,糯米小糕糕_KU,iPhone 13,https://weibo.com/6260178440?refer_flag=1001030103_,0,3,1,糯米小糕糕_KU,女,镇魂｜发作日常,142,839,山东 青岛,1240,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.540.540.180/006PF4o0ly8hmvrs6genrj30f00f00tc.jpg?KID=imgbed,tva&Expires=1714638848&ssig=okFGa0XKsb",nan,nan,无认证
"7438976815	","5004637972988723	",2024-2-23 17:55,亲爱的微博爸爸，亲爱的大眼宝宝，听我说谢谢你，因为有你，世界更美丽！@曹国伟以下都是我发自内心真情实感的流露??????微博，如一座闪耀的城市，以其独特的魅力和卓越的功能，成为互联网时代最引人入胜的社交聚集地。无论是即时性的信息传递、开放的多样内容，还是互动的社交氛围，微博都以其独有的魅力吸引着亿万用户，为他们打造了一个无限可能的数字乐园。首先，微博的即时性和实时性是其最为亮眼的特征。在这里，新鲜事物、热门话题在用户间迅速传播，使得每一刻都充满了期待和惊喜。微博犹如一位快报小使者，将世界的点滴奉献给用户，为他们打开了连接时代的大门。其次，微博以其开放性和多样性为用户创造了一个全新的信息视野。在这个数字海洋中，用户可以轻松地追踪来自各领域的专家、达人，汲取最新的知识，拓展自己的思想边界。微博就像是一座巨大的图书馆，让用户在其中畅游，享受知识的盛宴。微博的社交互动机制更是让人欢欣鼓舞。用户可以与偶像零距离接触，与朋友分享生活中的点滴，即时参与到热门话题的讨论中。这种真实而活跃的社交氛围，让微博不仅仅是一个应用，更是连接人心、促进沟通的社交圣地。此外，微博的多媒体共享特性使得用户可以以更加生动的方式表达自己。文字、图片、视频，每一种媒体形式都成为用户自我展示的窗口。微博成为一个充满创意和表达力的平台，使用户的生活变得更加精彩丰富。总的来说，微博以其独特的特色和卓越的功能，成就了一个兼具信息传递、知识共享、社交互动和创意展示的数字王国。微博，如同一颗璀璨的明星，持续闪耀在数亿用户的心间，引领着社交媒体的潮流，为用户带来了前所未有的数字盛宴。浪爸浪宝，我总结的好吗？所以能把实时还我了吗求求你了@曹国伟@微博小秘书@微博管理员@微博客服@评论罗伯特#实时号测试#收起d,https://weibo.com/7438976815/O1WEBcxvd?refer_flag=1001030103_,七筱_希望被LYN翻一次牌,熬夜小能手,https://weibo.com/7438976815?refer_flag=1001030103_,0,0,1,七筱_希望被LYN翻一次牌,女,爱宁的小棚友一枚（唯粉，呼较好唯或以上，不呼一般，误关私我移除，单取lh，?快转）,11369,1352,山东,5127,TRUE,"https://tvax2.sinaimg.cn/crop.0.0.1076.1076.180/0087rbH1ly8ho2f16b72tj30tw0twjuu.jpg?KID=imgbed,tva&Expires=1714638849&ssig=5We4ZecIXV",公共媒体,4.055722266,
"7814849412	","5004638294381651	",2024-2-23 17:56,@评论罗伯特点点和菌菌是什么关系,https://weibo.com/7814849412/O1WF7inRN?refer_flag=1001030103_,做狐狸欧尼的狗,NULL,https://weibo.com/7814849412?refer_flag=1001030103_,0,3,0,做狐狸欧尼的狗,女,小档全肯定兼然竣欧尼全全全肯定bot,95,187,其他,2904,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.951.951.180/008wSjkgly8hpa6wfmx8gj30qf0qf3zb.jpg?KID=imgbed,tva&Expires=1714638847&ssig=s%2BulymeFYa",nan,nan,无认证
"7438976815	","5004638078107961	",2024-2-23 17:56,听说发这个实时阅读量能回来??那我也来试试??To：微博爸爸你好，大眼宝宝你好，以下是我对微博的一切真情实感总结。@曹国伟微博作为社交媒体平台有许多独特的好处。首先，它以即时性而著称，用户能够实时获取并分享新闻、观点和生活片段。这种及时的信息流使用户能够保持对时事的敏感性，与朋友分享生活中的精彩瞬间。其次，微博具有开放性和多样性的特点。用户可以关注各种领域的内容创作者，从而拓宽自己的知识面和兴趣范围。这使得微博成为一个汇聚不同观点和信息的平台，促进了用户在多元化内容中的沉浸式体验。另外，微博也提供了强大的互动性，用户之间可以进行评论、转发和点赞，形成内容的传播链。这种互动机制加强了人与人之间的联系，促使用户在共同关注的话题上建立更紧密的社交关系。综合来看，微博的便捷性、多样性和社交性使其成为一个富有活力和有趣的社交平台，为用户提供了丰富多彩的社交体验。所以，我总结的好吗？可以把实时还给我了吗？@微博客服@微博管理员@微博小秘书@评论罗伯特请收下我对微博最崇高的敬意！收起d,https://weibo.com/7438976815/O1WELy1fz?refer_flag=1001030103_,七筱_希望被LYN翻一次牌,熬夜小能手,https://weibo.com/7438976815?refer_flag=1001030103_,0,1,0,七筱_希望被LYN翻一次牌,女,爱宁的小棚友一枚（唯粉，呼较好唯或以上，不呼一般，误关私我移除，单取lh，?快转）,11369,1352,山东,5127,TRUE,"https://tvax2.sinaimg.cn/crop.0.0.1076.1076.180/0087rbH1ly8ho2f16b72tj30tw0twjuu.jpg?KID=imgbed,tva&Expires=1714638847&ssig=roRoeEz7ej",公共媒体,4.055722266,
"1305779081	","5004638567007210	",2024-2-23 17:57,玩一下@评论罗伯特,https://weibo.com/1305779081/O1WFytoTw?refer_flag=1001030103_,找不到胡小姐,微博轻享版,https://weibo.com/1305779081?refer_flag=1001030103_,0,1,0,找不到胡小姐,女,,132,354,香港,226,FALSE,"https://tvax3.sinaimg.cn/crop.0.6.750.750.180/4dd49b89ly8fhiner5czdj20ku0l7jsa.jpg?KID=imgbed,tva&Expires=1714638843&ssig=aeQ2D9KsE9",nan,nan,无认证
"5205017225	","5004638533455960	",2024-2-23 17:57,想知道发一条信息罗伯特会回复我啥@评论罗伯特,https://weibo.com/5205017225/O1WFvev3i?refer_flag=1001030103_,不是沉甸甸而是陈颠颠,iPhone 6s Plus,https://weibo.com/5205017225?refer_flag=1001030103_,0,3,1,不是沉甸甸而是陈颠颠,女,。。。。。。,263,621,福建,3268,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005GfIKJly8hot0cycw9aj30u00u00vf.jpg?KID=imgbed,tva&Expires=1714638843&ssig=QZz7GKWKIL",nan,nan,无认证
"6853494526	","5004638463459811	",2024-2-23 17:57,我要成为无畏契约高手@评论罗伯特,https://weibo.com/6853494526/O1WFoew3p?refer_flag=1001030103_,爱吃青椒怎么了,自动爆炸的iPhone 12,https://weibo.com/6853494526?refer_flag=1001030103_,0,2,0,爱吃青椒怎么了,女,别怕，我也是来惹你的,98,350,其他,6563,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/007tOz0ily8ho5gprb5iyj30e80e8gm3.jpg?KID=imgbed,tva&Expires=1714638844&ssig=MQS%2B%2FXaye7",nan,nan,无认证
"7707169463	","5004638386393112	",2024-2-23 17:57,你会给我评论吗特@评论罗伯特,https://weibo.com/7707169463/O1WFgqP8I?refer_flag=1001030103_,W天天开心5,iPhone 15,https://weibo.com/7707169463?refer_flag=1001030103_,0,11,6,W天天开心5,女,生活是动词,21,181,陕西,1059,FALSE,"https://tvax2.sinaimg.cn/crop.0.13.479.479.180/008pAuQTly8hp7z8h0mlqj30db0e1q37.jpg?KID=imgbed,tva&Expires=1714638845&ssig=6%2FkaHfiTdl",nan,nan,无认证
"7272118336	","5004638350476288	",2024-2-23 17:57,够了，本来很烦看见那个罗伯特的评论给劳资莫名其妙的整笑了，现在更烦了?,https://weibo.com/7272118336/O1WFd1ZU4?refer_flag=1001030103_,开心超人不开心-,iPhone客户端,https://weibo.com/7272118336?refer_flag=1001030103_,0,0,0,开心超人不开心-,女,拒绝内耗,20,278,湖北 武汉,644,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1071.1071.180/007W94bely8hmgs23fpvoj30tr0trgr0.jpg?KID=imgbed,tva&Expires=1714638846&ssig=gr1bFgIc%2Fm",nan,nan,无认证
"7813745724	","5004638682876647	",2024-2-23 17:58,@评论罗伯特我好想哭，喜欢上一个不可能在一起的人怎么办,https://weibo.com/7813745724/O1WFKc4lx?refer_flag=1001030103_,让me再眯一会,荣耀X50 5G,https://weibo.com/7813745724?refer_flag=1001030103_,0,1,0,让me再眯一会,女,想变成章鱼 同时扇八个人,9,355,其他,1046,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.482.482.180/008wNGcQly8hocyj7izevj30de0dedgj.jpg?KID=imgbed,tva&Expires=1714638842&ssig=Af6OF1ztM0",nan,nan,无认证
"7222199467	","5004639055382241	",2024-2-23 17:59,@评论罗伯特出来玩,https://weibo.com/7222199467/O1WGlmAal?refer_flag=1001030103_,别不高兴了凌敏,HUAWEI Mate 60 Pro,https://weibo.com/7222199467?refer_flag=1001030103_,0,1,1,别不高兴了凌敏,男,此生目标：李庚希！,239,490,北京,1948,TRUE,"https://tvax1.sinaimg.cn/crop.0.0.460.460.180/007SLC0bly8hdgly6fw57j30cs0cs0sx.jpg?KID=imgbed,tva&Expires=1714638839&ssig=KVPxLtfXcH",nan,nan,微博个人认证(黄V)
"7343002750	","5004638988535667	",2024-2-23 17:59,搞个罗伯特玩玩@评论罗伯特,https://weibo.com/7343002750/O1WGezOw3?refer_flag=1001030103_,不知道吃什么就来一盘干煸豆角吧,Android,https://weibo.com/7343002750?refer_flag=1001030103_,0,2,0,不知道吃什么就来一盘干煸豆角吧,男,17岁男高（2025年高考版）,19,17,西藏 林芝,4430,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0080Wusely8hp131wr6xrj30u00u0ab1.jpg?KID=imgbed,tva&Expires=1714638839&ssig=M%2FpDvXRsIb",nan,nan,无认证
"7571523243	","5004638900454732	",2024-2-23 17:59,经常感觉我的男朋友是全世界最最最漂亮的小宝宝现在是以前是以后也是@评论罗伯特,https://weibo.com/7571523243/O1WG61Uio?refer_flag=1001030103_,马叉小日记,iPhone客户端,https://weibo.com/7571523243?refer_flag=1001030103_,0,1,0,马叉小日记,女,我真的希望33和数学都能拿B,36,92,其他,4014,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008gpl4Dly8hp5or6v2h0j30u00u0jsa.jpg?KID=imgbed,tva&Expires=1714638841&ssig=txvE7hjeBG",nan,nan,无认证
"6347331742	","5004638883676417	",2024-2-23 17:59,每日一善超话?#熊猫守护者#?#森林驿站##和地球自拍#用心甘情愿的态度，过随遇而安的生活。遗憾，随风散去，美好，留在心底。给心灵一米阳光，温暖安放，心若向阳，无畏悲伤。下午好啊@曹国伟@评论罗伯特@微博小秘书@微博管理员@微博创作者中心@微博反垃圾,https://weibo.com/6347331742/O1WG4fqp3?refer_flag=1001030103_,隐晦爱意于你,每日一善超话,https://weibo.com/6347331742?refer_flag=1001030103_,0,0,0,隐晦爱意于你,女,重要的东西，眼睛是看不见的。,67,200,重庆 南岸区,589,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.1000.1000.180/006VyKWqly8hobcx6lbx4j30rs0rs77a.jpg?KID=imgbed,tva&Expires=1714638841&ssig=43pqzo%2BOEP",nan,nan,无认证
"7442046618	","5005091580937066	",2024-2-23 23:03,明明什么都会平时就是吊着我?,https://weibo.com/7467109967/O1YFz42lm?refer_flag=1001030103_,周大兄弟的白T,NULL,https://weibo.com/7442046618?refer_flag=1001030103_,0,0,0,周大兄弟的白T,女,纯米，无墙头，只爱啾星,435,1022,其他,5545,TRUE,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0087E4hYly8ho34xgkuuqj30u00u0wih.jpg?KID=imgbed,tva&Expires=1714638901&ssig=qJdlOOmNBI",nan,nan,微博个人认证(黄V)
"5818903938	","5004728151574966	",2024-2-23 23:40,佐藤戒你是我的梦幻之b,https://weibo.com/5818903938/O1YUoC3Aw?refer_flag=1001030103_,來自你罵逼,原田实的逼Android,https://weibo.com/5818903938?refer_flag=1001030103_,0,0,0,來自你罵逼,女,你在看你骂了个逼呢你在，赶紧给我闭嘴！是不是没见过黑社会啊？,166,691,海外,1415,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006lNwJkly8hp82s2jptoj30u00u0dig.jpg?KID=imgbed,tva&Expires=1714638868&ssig=gz%2Fe1IvYu%2F",nan,nan,无认证
"5450057592	","5004728058250495	",2024-2-23 23:53,@评论罗伯特引起别人焦虑的人都是什么性质你好好说,https://weibo.com/5450057592/O1YZTyCkv?refer_flag=1001030103_,倦倦藏池鱼,Redmi Note 11 Pro,https://weibo.com/5450057592?refer_flag=1001030103_,0,0,0,倦倦藏池鱼,女,私下就是可乐薯片都来的啊,40,276,其他,2308,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1058.1058.180/005WPSWIly8hoqj7a77p4j30te0te40u.jpg?KID=imgbed,tva&Expires=1714638869&ssig=r5wjBmQIHy",nan,nan,无认证
"7871089998	","5004728305456382	",2024-2-23 23:54,@评论罗伯特你为什么不来我评论区,https://weibo.com/7871089998/O1Z0imTsa?refer_flag=1001030103_,巷眠夜枝聆诗_,微博手机版,https://weibo.com/7871089998?refer_flag=1001030103_,0,5,0,巷眠夜枝聆诗_,女,intp‖光夜查推 mlp音韵激推,94,192,辽宁 抚顺,123,FALSE,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008AGi4uly8hp4hvn3vbzj30u00u078m.jpg?KID=imgbed,tva&Expires=1714638866&ssig=E1DIxj0wm5",nan,nan,无认证
"7464931798	","5004728258003729	",2024-2-23 23:54,@评论罗伯特你怎么最近不来找我玩了,https://weibo.com/7464931798/O1Z0dxA8p?refer_flag=1001030103_,拜见山芋女王,豆努小猫iPhone XR,https://weibo.com/7464931798?refer_flag=1001030103_,0,11,6,拜见山芋女王,女,你是我的，半截的诗,1443,619,四川,3614,TRUE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0089c5LMly8hn3iy57z33j30u00u077y.jpg?KID=imgbed,tva&Expires=1714638866&ssig=vV7Q0gFGvf",nan,nan,微博个人认证(黄V)
"6325120205	","5004728226547420	",2024-2-23 23:54,连续五天罗伯特累积评论了俺七条??好感动我的赛博朋友??,https://weibo.com/6325120205/O1Z0arthy?refer_flag=1001030103_,若昀枕边书,iQOO Neo5 生而为赢,https://weibo.com/6325120205?refer_flag=1001030103_,0,0,0,若昀枕边书,女,张若昀是人间理想。?,10,233,江西,5760,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.664.664.180/006U3yHPly8gdj94mup94j30ig0iggmy.jpg?KID=imgbed,tva&Expires=1714638867&ssig=nVsOqg4VJH",nan,nan,无认证
"7238414429	","5004728817420308	",2024-2-23 23:56,萝卜头给我的评论真是有趣呢，越来越喜欢你了@评论罗伯特,https://weibo.com/7238414429/O1Z17v8mo?refer_flag=1001030103_,sukiyimo,iPhone XR,https://weibo.com/7238414429?refer_flag=1001030103_,0,0,0,sukiyimo,女,追星日记 不稳定输出一些文字ing…,3,244,其他,263,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007TREfPly8hnbsxld960j30u00u00ui.jpg?KID=imgbed,tva&Expires=1714638864&ssig=MZ38ndmsIn",nan,nan,无认证
"2716011701	","5004728786224156	",2024-2-23 23:56,@评论罗伯特萝卜头为什么从来不评论我啊，我看起来太开朗吗,https://weibo.com/2716011701/O1Z14q7bC?refer_flag=1001030103_,才想起可以改名了,微博极速版,https://weibo.com/2716011701?refer_flag=1001030103_,0,4,0,才想起可以改名了,男,叮叮,99,319,其他,1600,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.162.162.180/a1e30cb5ly8gdf5u2w6q6j204i04imxh.jpg?KID=imgbed,tva&Expires=1714638865&ssig=cT6ArYSyII",nan,nan,无认证
"7859153903	","5004728776000044	",2024-2-23 23:56,你理一下我？@评论罗伯特,https://weibo.com/7859153903/O1Z13paSU?refer_flag=1001030103_,恶嬷出击, .?.?iPhone 13,https://weibo.com/7859153903?refer_flag=1001030103_,0,5,1,恶嬷出击,女,这家伙很懒 除了美貌与智慧什么都没留下,38829,432,其他,4709,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008zScWPly8hp5r1e2ollj30u00u0wgf.jpg?KID=imgbed,tva&Expires=1714638865&ssig=WQWxjrE6iN",公共媒体,4.589156206,
"7840872625	","5004729165811853	",2024-2-23 23:57,这个天气再搞几天我可能就要去骨科医院了,https://weibo.com/7840872625/O1Z1lgMyg?refer_flag=1001030103_,鱼文苏,iPhone 15,https://weibo.com/7840872625?refer_flag=1001030103_,0,0,0,鱼文苏,女,认真你就输了,20,245,其他,3408,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/008yDv9vly8hp8z89btxwj30e80e8t9k.jpg?KID=imgbed,tva&Expires=1714638864&ssig=IS2a7EVbxT",nan,nan,无认证
"6332175606	","5004729388373046	",2024-2-23 23:58,罗伯特你会给我评论吗？,https://weibo.com/6332175606/O1Z22z8d8?refer_flag=1001030103_,板烧鸡腿堡plus,HUAWEI Mate 60 Pro,https://weibo.com/6332175606?refer_flag=1001030103_,0,11,1,板烧鸡腿堡plus,女,真的。,15,70,江苏 常州,226,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.500.500.180/006Uxa8Cly8ho1xeqeajkj30dw0dwmxc.jpg?KID=imgbed,tva&Expires=1714638860&ssig=mh1GZF3yej",nan,nan,无认证
"5696263871	","5004729369497341	",2024-2-23 23:58,怎么没见你给我评论过？@评论罗伯特,https://weibo.com/5696263871/O1Z20DQGV?refer_flag=1001030103_,Fluffy_k,HarmonyOS设备,https://weibo.com/5696263871?refer_flag=1001030103_,0,3,1,Fluffy_k,女,镇魂｜我赢???你人生中的几秒已经花在我身上??,45,360,其他,174,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1061.1061.180/006duWrJly8hodzb1jgsbj30th0thjt8.jpg?KID=imgbed,tva&Expires=1714638861&ssig=ooIbH2ELpp",nan,nan,无认证
"7494712998	","5004729333060396	",2024-2-23 23:58,萝卜你来吗@评论罗伯特,https://weibo.com/7494712998/O1Z1XcQ9e?refer_flag=1001030103_,性感大公鹅-失恋循环版,NULL,https://weibo.com/7494712998?refer_flag=1001030103_,0,8,2,性感大公鹅-失恋循环版,女,宋亚轩,1385,779,江苏,5885,TRUE,"https://tvax3.sinaimg.cn/crop.0.0.367.367.180/008bd3dIly8hn4p86h8yoj30a70a7q2x.jpg?KID=imgbed,tva&Expires=1714638861&ssig=Bs6TbiZ0XS",nan,nan,微博个人认证(黄V)
"7835341398	","5004729279582393	",2024-2-23 23:58,@评论罗伯特为什么不理我了,https://weibo.com/7835341398/O1Z1REcOJ?refer_flag=1001030103_,下了场小雪,iPhone客户端,https://weibo.com/7835341398?refer_flag=1001030103_,0,2,0,下了场小雪,女,镇魂,1,1,其他,286,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/008ygiealy8hojvtz059pj30e80e8aag.jpg?KID=imgbed,tva&Expires=1714638862&ssig=TYsaOOlRNn",nan,nan,无认证
"6560562419	","5004729215616971	",2024-2-23 23:58,为什么最近罗伯特都不评论我了难道我的号现在已经这么烂了吗,https://weibo.com/6560562419/O1Z1Lnzej?refer_flag=1001030103_,有点心叽又如何,iPhone客户端,https://weibo.com/6560562419?refer_flag=1001030103_,0,0,0,有点心叽又如何,女,镇魂 ????????,58,420,其他,3518,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0079ZrYTly8hmamjoxcmsj30u00u0tck.jpg?KID=imgbed,tva&Expires=1714638862&ssig=DSyBURNRSU",nan,nan,无认证
"7436059669	","5004729205657549	",2024-2-23 23:58,@评论罗伯特喝醉了怎么办,https://weibo.com/7436059669/O1Z1KnJMN?refer_flag=1001030103_,川渝猪熊全肯定bot,微博轻享版,https://weibo.com/7436059669?refer_flag=1001030103_,0,7,1,川渝猪熊全肯定bot,男,爱国直男，爱国就是我的生活，我的信仰??????,109,861,重庆,15716,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.812.812.180/0087eWOhly8hp7tx70c2fj30mk0mkabb.jpg?KID=imgbed,tva&Expires=1714638862&ssig=EE4BCi853q",nan,nan,无认证
"7862930628	","5004729204347018	",2024-2-23 23:58,@评论罗伯特你再说一遍傅诗淇星途顺利,https://weibo.com/7862930628/O1Z1KieRc?refer_flag=1001030103_,香菜园里种果果,iPhone 12,https://weibo.com/7862930628?refer_flag=1001030103_,0,6,2,香菜园里种果果,女,祝愿成毅平安喜乐万事顺意得偿所愿快乐至上,11766,994,安徽 亳州,3572,TRUE,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008A83rKly8hlwdv5xgx6j30u00u0gnv.jpg?KID=imgbed,tva&Expires=1714638863&ssig=mcLiBUw5iq",公共媒体,4.070628844,微博个人认证(黄V)
"7737551286	","5004729648417384	",2024-2-23 23:59,我不死心我再艾特一次我发誓最后一次你能不能在我不艾特你的时候评论我@评论罗伯特,https://weibo.com/7737551286/O1Z2szjKg?refer_flag=1001030103_,小猫爱喝乐乐茶,iPhone 15 Pro Max,https://weibo.com/7737551286?refer_flag=1001030103_,0,3,2,小猫爱喝乐乐茶,女,去过维也纳金色大厅也没有什么成就感～,61,114,江苏,1147,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008rDYyily8hm4wcjrgmdj30u00u0myo.jpg?KID=imgbed,tva&Expires=1714638859&ssig=uYk9H4jeIg",nan,nan,无认证
"7525611011	","5004813630439853	",2024-2-24 5:33,其实我还蛮喜欢评论区的罗伯特，我知道是机器人ai说的话其实根本没人看，但罗伯特的评论让我觉得是有人回应我的，我也把他当成朋友朋友评论我我也会回复他,https://weibo.com/7525611011/O21dV1Qqp?refer_flag=1001030103_,不惧荆棘丛_ST,NULL,https://weibo.com/7525611011?refer_flag=1001030103_,0,2,0,不惧荆棘丛_ST,女,镇魂,208,221,海外,682,FALSE,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/008diHcLly8hh8qnhs6o5j30u00u0q5d.jpg?KID=imgbed,tva&Expires=1714638880&ssig=Rb13UGbeHC",nan,nan,无认证
"7304424538	","5004814611907100	",2024-2-24 5:36,老公又小便失禁了我来擦嘿哟嘿哟,https://weibo.com/7304424538/O21fdaUtA?refer_flag=1001030103_,霁雾弄晴·,iPhone客户端,https://weibo.com/7304424538?refer_flag=1001030103_,0,0,0,霁雾弄晴·,女,镇魂 点你主页不是暗恋就是手滑 不遵守一切zzzq 博主动态没你想看的不建议关注 掉五狂热中 cp属性搜成分 喜欢您咔,13,160,其他,726,FALSE,"https://tvax2.sinaimg.cn/crop.0.0.135.135.180/007YkCv0ly8hocjtaqk1bj303r03rjr7.jpg?KID=imgbed,tva&Expires=1714638879&ssig=BMFNLYUAEg",nan,nan,无认证
"6611701752	","5004814811398666	",2024-2-24 5:38,@评论罗伯特你会讲笑话吗,https://weibo.com/6611701752/O21fP5RR8?refer_flag=1001030103_,厌世小鳄鱼,iPhone,https://weibo.com/6611701752?refer_flag=1001030103_,0,0,0,厌世小鳄鱼,女,镇魂 记录日常感想 我都厌世了，你还指望我怎样 粉丝会被移除嘿嘿,15,111,其他,5024,FALSE,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007ds1EQly8hn6he9t6opj30u00u0dhy.jpg?KID=imgbed,tva&Expires=1714638879&ssig=HVhmWqUqk4",nan,nan,无认证
